"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-22T00:00:00.0000000,2019-04-22T11:38:12.5170992Z,0,2019-04-22T11:38:12.4040000Z,"WeatherStation","201CF88E","FA7695E024D4162A",27.200000762939453,1016.98779296875,42.599998474121094,5.1999998092651367,256,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:38:42.7181930Z,0,2019-04-22T11:38:42.6550000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1016.98779296875,42.700000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:39:12.9455980Z,0,2019-04-22T11:39:12.9060000Z,"WeatherStation","201CF88E","D83F2271F02353D0",27.299999237060547,1016.998291015625,42.5,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:39:43.1854044Z,0,2019-04-22T11:39:43.1660000Z,"WeatherStation","201CF88E","D83F2271F02353D0",27.299999237060547,1017.022216796875,42.200000762939453,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:40:13.5171965Z,0,2019-04-22T11:40:13.4130000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1017.02685546875,42.200000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:40:43.7345041Z,0,2019-04-22T11:40:43.6830000Z,"WeatherStation","201CF88E","C5E2E8F1B00C9156",27.399999618530273,1017.041015625,42.099998474121094,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:41:13.9624063Z,0,2019-04-22T11:41:13.9260000Z,"WeatherStation","201CF88E","8F3BABAAF887DCA1",27.299999237060547,1017.04296875,42.200000762939453,5.1999998092651367,253,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:41:44.2739375Z,0,2019-04-22T11:41:44.1970000Z,"WeatherStation","201CF88E","3442C6A111A654D9",27.200000762939453,1017.073486328125,42,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:42:14.4863179Z,0,2019-04-22T11:42:14.4490000Z,"WeatherStation","201CF88E","B49C048F2D99B1F4",27.299999237060547,1017.09130859375,42.400001525878906,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:42:50.1819064Z,0,2019-04-22T11:42:50.1480000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.05224609375,42.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:43:20.4800086Z,0,2019-04-22T11:43:20.3960000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.125,42.200000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:43:50.6952983Z,0,2019-04-22T11:43:50.6510000Z,"WeatherStation","201CF88E","CE966B1CD694264F",27,1017.123046875,42.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:44:20.9995002Z,0,2019-04-22T11:44:20.9330000Z,"WeatherStation","201CF88E","3442C6A111A654D9",27.200000762939453,1017.18408203125,42.700000762939453,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:44:51.2116314Z,0,2019-04-22T11:44:51.1650000Z,"WeatherStation","201CF88E","7F60B0F477165F4F",27.100000381469727,1017.187255859375,42.299999237060547,5.1999998092651367,254,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:45:21.5254295Z,0,2019-04-22T11:45:21.4390000Z,"WeatherStation","201CF88E","112F28A742B44F08",27,1017.17041015625,43,5.1999998092651367,255,"CWF-MX-001"
2019-04-22T00:00:00.0000000,2019-04-22T11:45:51.7656356Z,0,2019-04-22T11:45:51.6910000Z,"WeatherStation","201CF88E","0010CF35CDA21E1E",27.200000762939453,1017.209228515625,42.299999237060547,5.1999998092651367,255,"CWF-MX-001"
